row,obs,id,task,alt,choice,none,brand_1,brand_2,ftlabel,cocoa_low,cocoa_high,price,female,age_26
427,143,21,3,1,1,0,-1,-1,1,-1,-1,1.19,0,1
428,143,21,3,2,0,0,1,0,1,-1,-1,1.99,0,1
429,143,21,3,3,0,1,0,0,0,0,0,0,0,1
430,144,21,4,1,0,0,-1,-1,-1,0,1,1.49,0,1
431,144,21,4,2,0,0,0,1,-1,-1,-1,1.19,0,1
432,144,21,4,3,1,1,0,0,0,0,0,0,0,1
433,145,21,5,1,0,0,-1,-1,1,0,1,1.99,0,1
434,145,21,5,2,0,0,0,1,-1,0,1,1.19,0,1
435,145,21,5,3,1,1,0,0,0,0,0,0,0,1
436,146,21,6,1,0,0,1,0,-1,-1,-1,0.89,0,1
437,146,21,6,2,1,0,-1,-1,-1,1,0,1.99,0,1
438,146,21,6,3,0,1,0,0,0,0,0,0,0,1
439,147,21,7,1,1,0,0,1,1,-1,-1,0.99,0,1
440,147,21,7,2,0,0,1,0,1,0,1,1.19,0,1
441,147,21,7,3,0,1,0,0,0,0,0,0,0,1
442,148,21,8,1,0,0,1,0,-1,1,0,1.49,0,1
443,148,21,8,2,0,0,-1,-1,1,0,1,0.89,0,1
444,148,21,8,3,1,1,0,0,0,0,0,0,0,1
445,149,21,9,1,0,0,0,1,-1,1,0,1.99,0,1
446,149,21,9,2,0,0,1,0,1,-1,-1,1.49,0,1
447,149,21,9,3,1,1,0,0,0,0,0,0,0,1
448,150,21,10,1,0,0,1,0,-1,1,0,1.19,0,1
449,150,21,10,2,0,0,0,1,1,-1,-1,0.89,0,1
450,150,21,10,3,1,1,0,0,0,0,0,0,0,1
451,151,21,11,1,1,0,-1,-1,-1,-1,-1,0.99,0,1
452,151,21,11,2,0,0,0,1,1,1,0,1.49,0,1
453,151,21,11,3,0,1,0,0,0,0,0,0,0,1
454,152,21,12,1,0,0,0,1,-1,0,1,0.99,0,1
455,152,21,12,2,1,0,-1,-1,-1,-1,-1,1.49,0,1
456,152,21,12,3,0,1,0,0,0,0,0,0,0,1
457,153,21,13,1,0,0,-1,-1,-1,0,1,0.89,0,1
458,153,21,13,2,0,0,1,0,1,0,1,0.99,0,1
459,153,21,13,3,1,1,0,0,0,0,0,0,0,1
460,154,21,14,1,1,0,-1,-1,1,1,0,1.19,0,1
461,154,21,14,2,0,0,0,1,1,1,0,0.89,0,1
462,154,21,14,3,0,1,0,0,0,0,0,0,0,1
463,155,22,1,1,1,0,0,1,-1,-1,-1,1.19,0,1
464,155,22,1,2,0,0,1,0,1,-1,-1,1.99,0,1
465,155,22,1,3,0,1,0,0,0,0,0,0,0,1
466,156,22,2,1,1,0,0,1,1,1,0,0.89,0,1
467,156,22,2,2,0,0,-1,-1,1,-1,-1,0.99,0,1
468,156,22,2,3,0,1,0,0,0,0,0,0,0,1
469,157,22,3,1,1,0,1,0,-1,1,0,0.89,0,1
470,157,22,3,2,0,0,-1,-1,1,-1,-1,1.49,0,1
471,157,22,3,3,0,1,0,0,0,0,0,0,0,1
472,158,22,4,1,1,0,0,1,1,1,0,0.99,0,1
473,158,22,4,2,0,0,-1,-1,-1,-1,-1,1.49,0,1
474,158,22,4,3,0,1,0,0,0,0,0,0,0,1
475,159,22,5,1,0,0,0,1,1,0,1,1.99,0,1
476,159,22,5,2,0,0,1,0,1,-1,-1,0.89,0,1
477,159,22,5,3,1,1,0,0,0,0,0,0,0,1
478,160,22,6,1,0,0,-1,-1,1,0,1,0.89,0,1
479,160,22,6,2,0,0,0,1,-1,0,1,1.49,0,1
480,160,22,6,3,1,1,0,0,0,0,0,0,0,1
481,161,22,7,1,0,0,1,0,-1,-1,-1,0.99,0,1
482,161,22,7,2,0,0,-1,-1,1,1,0,1.99,0,1
483,161,22,7,3,1,1,0,0,0,0,0,0,0,1
484,162,22,8,1,0,0,1,0,-1,0,1,1.99,0,1
485,162,22,8,2,0,0,-1,-1,-1,0,1,1.19,0,1
486,162,22,8,3,1,1,0,0,0,0,0,0,0,1
487,163,22,9,1,0,0,0,1,1,-1,-1,1.19,0,1
488,163,22,9,2,0,0,1,0,-1,1,0,1.49,0,1
489,163,22,9,3,1,1,0,0,0,0,0,0,0,1
490,164,22,10,1,0,0,0,1,-1,0,1,0.89,0,1
491,164,22,10,2,0,0,-1,-1,-1,1,0,1.99,0,1
492,164,22,10,3,1,1,0,0,0,0,0,0,0,1
493,165,22,11,1,0,0,0,1,1,0,1,1.49,0,1
494,165,22,11,2,0,0,1,0,-1,0,1,0.99,0,1
495,165,22,11,3,1,1,0,0,0,0,0,0,0,1
496,166,22,12,1,1,0,0,1,-1,1,0,0.99,0,1
497,166,22,12,2,0,0,1,0,1,1,0,1.49,0,1
498,166,22,12,3,0,1,0,0,0,0,0,0,0,1
499,167,22,13,1,0,0,0,1,-1,-1,-1,1.99,0,1
500,167,22,13,2,1,0,-1,-1,-1,1,0,1.19,0,1
501,167,22,13,3,0,1,0,0,0,0,0,0,0,1
502,168,22,14,1,0,0,1,0,1,0,1,1.19,0,1
503,168,22,14,2,0,0,-1,-1,1,0,1,0.99,0,1
504,168,22,14,3,1,1,0,0,0,0,0,0,0,1
505,169,26,1,1,0,0,1,0,1,-1,-1,1.19,1,0
506,169,26,1,2,1,0,-1,-1,1,1,0,0.99,1,0
507,169,26,1,3,0,1,0,0,0,0,0,0,1,0
508,170,26,2,1,1,0,0,1,1,1,0,1.19,1,0
509,170,26,2,2,0,0,1,0,1,0,1,0.89,1,0
510,170,26,2,3,0,1,0,0,0,0,0,0,1,0
511,171,26,3,1,0,0,1,0,-1,0,1,1.99,1,0
512,171,26,3,2,0,0,0,1,1,0,1,0.99,1,0
513,171,26,3,3,1,1,0,0,0,0,0,0,1,0
514,172,26,4,1,0,0,0,1,1,-1,-1,1.49,1,0
515,172,26,4,2,0,0,-1,-1,-1,1,0,1.99,1,0
516,172,26,4,3,1,1,0,0,0,0,0,0,1,0
517,173,26,5,1,0,0,-1,-1,1,1,0,1.49,1,0
518,173,26,5,2,1,0,1,0,-1,1,0,0.89,1,0
519,173,26,5,3,0,1,0,0,0,0,0,0,1,0
520,174,26,6,1,1,0,1,0,1,1,0,0.99,1,0
521,174,26,6,2,0,0,0,1,-1,1,0,0.89,1,0
522,174,26,6,3,0,1,0,0,0,0,0,0,1,0
523,175,26,7,1,0,0,-1,-1,-1,-1,-1,1.19,1,0
524,175,26,7,2,0,0,0,1,-1,-1,-1,0.89,1,0
525,175,26,7,3,1,1,0,0,0,0,0,0,1,0
526,176,26,8,1,0,0,1,0,1,0,1,1.19,1,0
527,176,26,8,2,0,0,-1,-1,1,-1,-1,0.89,1,0
528,176,26,8,3,1,1,0,0,0,0,0,0,1,0
529,177,26,9,1,0,0,-1,-1,-1,-1,-1,0.99,1,0
530,177,26,9,2,0,0,0,1,1,0,1,1.99,1,0
531,177,26,9,3,1,1,0,0,0,0,0,0,1,0
532,178,26,10,1,1,0,-1,-1,1,1,0,1.99,1,0
533,178,26,10,2,0,0,1,0,-1,-1,-1,0.99,1,0
534,178,26,10,3,0,1,0,0,0,0,0,0,1,0
535,179,26,11,1,0,0,0,1,1,-1,-1,1.99,1,0
536,179,26,11,2,0,0,-1,-1,-1,0,1,1.19,1,0
537,179,26,11,3,1,1,0,0,0,0,0,0,1,0
538,180,26,12,1,0,0,-1,-1,1,0,1,0.89,1,0
539,180,26,12,2,0,0,1,0,-1,-1,-1,1.49,1,0
540,180,26,12,3,1,1,0,0,0,0,0,0,1,0
541,181,26,13,1,1,0,1,0,-1,1,0,1.49,1,0
542,181,26,13,2,0,0,0,1,-1,1,0,1.19,1,0
543,181,26,13,3,0,1,0,0,0,0,0,0,1,0
544,182,26,14,1,0,0,-1,-1,-1,0,1,1.49,1,0
545,182,26,14,2,0,0,0,1,-1,0,1,0.99,1,0
546,182,26,14,3,1,1,0,0,0,0,0,0,1,0
547,183,30,1,1,0,0,-1,-1,1,1,0,1.99,0,1
548,183,30,1,2,0,0,1,0,1,0,1,1.49,0,1
549,183,30,1,3,1,1,0,0,0,0,0,0,0,1
550,184,30,2,1,0,0,1,0,-1,1,0,1.99,0,1
551,184,30,2,2,1,0,-1,-1,1,1,0,0.99,0,1
552,184,30,2,3,0,1,0,0,0,0,0,0,0,1
553,185,30,3,1,1,0,1,0,1,1,0,0.89,0,1
554,185,30,3,2,0,0,-1,-1,-1,-1,-1,1.49,0,1
555,185,30,3,3,0,1,0,0,0,0,0,0,0,1
556,186,30,4,1,0,0,0,1,-1,0,1,0.89,0,1
557,186,30,4,2,1,0,1,0,1,-1,-1,1.19,0,1
558,186,30,4,3,0,1,0,0,0,0,0,0,0,1
559,187,30,5,1,1,0,0,1,1,1,0,1.19,0,1
560,187,30,5,2,0,0,1,0,-1,0,1,1.99,0,1
561,187,30,5,3,0,1,0,0,0,0,0,0,0,1
562,188,30,6,1,0,0,0,1,-1,-1,-1,0.99,0,1
563,188,30,6,2,0,0,-1,-1,-1,-1,-1,1.99,0,1
564,188,30,6,3,1,1,0,0,0,0,0,0,0,1
565,189,30,7,1,0,0,1,0,1,0,1,0.99,0,1
566,189,30,7,2,1,0,0,1,1,1,0,1.49,0,1
567,189,30,7,3,0,1,0,0,0,0,0,0,0,1
568,190,30,8,1,0,0,0,1,-1,1,0,0.99,0,1
569,190,30,8,2,0,0,-1,-1,-1,1,0,1.19,0,1
570,190,30,8,3,1,1,0,0,0,0,0,0,0,1
571,191,30,9,1,0,0,0,1,1,-1,-1,0.89,0,1
572,191,30,9,2,1,0,1,0,-1,-1,-1,0.99,0,1
573,191,30,9,3,0,1,0,0,0,0,0,0,0,1
574,192,30,10,1,0,0,0,1,-1,0,1,1.19,0,1
575,192,30,10,2,0,0,-1,-1,1,0,1,0.99,0,1
576,192,30,10,3,1,1,0,0,0,0,0,0,0,1
577,193,30,11,1,0,0,-1,-1,-1,0,1,1.49,0,1
578,193,30,11,2,0,0,0,1,1,-1,-1,1.99,0,1
579,193,30,11,3,1,1,0,0,0,0,0,0,0,1
580,194,30,12,1,1,0,1,0,-1,1,0,0.89,0,1
581,194,30,12,2,0,0,0,1,-1,1,0,1.49,0,1
582,194,30,12,3,0,1,0,0,0,0,0,0,0,1
583,195,30,13,1,0,0,1,0,1,-1,-1,1.49,0,1
584,195,30,13,2,1,0,-1,-1,1,0,1,0.89,0,1
585,195,30,13,3,0,1,0,0,0,0,0,0,0,1
586,196,30,14,1,0,0,0,1,1,0,1,1.99,0,1
587,196,30,14,2,0,0,-1,-1,-1,-1,-1,1.19,0,1
588,196,30,14,3,1,1,0,0,0,0,0,0,0,1
589,197,33,1,1,0,0,1,0,1,1,0,0.99,0,0
590,197,33,1,2,0,0,-1,-1,1,0,1,0.89,0,0
591,197,33,1,3,1,1,0,0,0,0,0,0,0,0
592,198,33,2,1,0,0,0,1,-1,1,0,1.49,0,0
593,198,33,2,2,0,0,-1,-1,-1,0,1,1.99,0,0
594,198,33,2,3,1,1,0,0,0,0,0,0,0,0
595,199,33,3,1,0,0,1,0,-1,0,1,1.19,0,0
596,199,33,3,2,0,0,0,1,1,0,1,0.99,0,0
597,199,33,3,3,1,1,0,0,0,0,0,0,0,0
598,200,33,4,1,0,0,1,0,-1,-1,-1,1.99,0,0
599,200,33,4,2,0,0,-1,-1,-1,-1,-1,1.49,0,0
600,200,33,4,3,1,1,0,0,0,0,0,0,0,0
601,201,33,5,1,0,0,-1,-1,1,1,0,1.19,0,0
602,201,33,5,2,0,0,0,1,1,-1,-1,0.89,0,0
603,201,33,5,3,1,1,0,0,0,0,0,0,0,0
604,202,33,6,1,0,0,-1,-1,-1,-1,-1,0.99,0,0
605,202,33,6,2,0,0,0,1,1,-1,-1,0.89,0,0
606,202,33,6,3,1,1,0,0,0,0,0,0,0,0
607,203,33,7,1,0,0,1,0,1,1,0,1.99,0,0
608,203,33,7,2,0,0,0,1,-1,1,0,1.49,0,0
609,203,33,7,3,1,1,0,0,0,0,0,0,0,0
610,204,33,8,1,0,0,-1,-1,-1,-1,-1,1.19,0,0
611,204,33,8,2,1,0,1,0,1,0,1,1.49,0,0
612,204,33,8,3,0,1,0,0,0,0,0,0,0,0
613,205,33,9,1,0,0,0,1,-1,0,1,1.99,0,0
614,205,33,9,2,0,0,1,0,-1,-1,-1,0.99,0,0
615,205,33,9,3,1,1,0,0,0,0,0,0,0,0
616,206,33,10,1,0,0,-1,-1,1,1,0,1.99,0,0
617,206,33,10,2,0,0,0,1,-1,1,0,1.19,0,0
618,206,33,10,3,1,1,0,0,0,0,0,0,0,0
619,207,33,11,1,0,0,-1,-1,1,0,1,1.49,0,0
620,207,33,11,2,0,0,1,0,-1,0,1,0.89,0,0
621,207,33,11,3,1,1,0,0,0,0,0,0,0,0
622,208,33,12,1,0,0,0,1,1,-1,-1,1.99,0,0
623,208,33,12,2,0,0,1,0,-1,1,0,0.89,0,0
624,208,33,12,3,1,1,0,0,0,0,0,0,0,0
625,209,33,13,1,0,0,1,0,1,-1,-1,1.49,0,0
626,209,33,13,2,0,0,-1,-1,-1,1,0,0.99,0,0
627,209,33,13,3,1,1,0,0,0,0,0,0,0,0
628,210,33,14,1,0,0,1,0,1,-1,-1,1.19,0,0
629,210,33,14,2,0,0,0,1,1,0,1,0.99,0,0
630,210,33,14,3,1,1,0,0,0,0,0,0,0,0
631,211,44,1,1,1,0,1,0,1,0,1,1.99,1,0
632,211,44,1,2,0,0,0,1,-1,0,1,0.99,1,0
633,211,44,1,3,0,1,0,0,0,0,0,0,1,0
634,212,44,2,1,0,0,0,1,-1,-1,-1,1.99,1,0
635,212,44,2,2,1,0,1,0,1,-1,-1,1.19,1,0
636,212,44,2,3,0,1,0,0,0,0,0,0,1,0
637,213,44,3,1,0,0,-1,-1,-1,0,1,0.99,1,0
638,213,44,3,2,1,0,0,1,-1,0,1,1.19,1,0
639,213,44,3,3,0,1,0,0,0,0,0,0,1,0
640,214,44,4,1,1,0,0,1,1,0,1,1.49,1,0
641,214,44,4,2,0,0,-1,-1,-1,-1,-1,1.19,1,0
642,214,44,4,3,0,1,0,0,0,0,0,0,1,0
643,215,44,5,1,1,0,0,1,1,1,0,0.89,1,0
644,215,44,5,2,0,0,-1,-1,-1,0,1,1.99,1,0
645,215,44,5,3,0,1,0,0,0,0,0,0,1,0
646,216,44,6,1,1,0,-1,-1,1,1,0,0.89,1,0
647,216,44,6,2,0,0,1,0,-1,1,0,1.99,1,0
648,216,44,6,3,0,1,0,0,0,0,0,0,1,0
649,217,44,7,1,0,0,1,0,-1,1,0,1.19,1,0
650,217,44,7,2,1,0,0,1,-1,1,0,1.49,1,0
651,217,44,7,3,0,1,0,0,0,0,0,0,1,0
652,218,44,8,1,0,0,-1,-1,1,0,1,1.19,1,0
653,218,44,8,2,1,0,0,1,1,-1,-1,1.99,1,0
654,218,44,8,3,0,1,0,0,0,0,0,0,1,0
655,219,44,9,1,1,0,0,1,-1,1,0,0.99,1,0
656,219,44,9,2,0,0,-1,-1,-1,-1,-1,0.89,1,0
657,219,44,9,3,0,1,0,0,0,0,0,0,1,0
658,220,44,10,1,1,0,1,0,1,0,1,1.49,1,0
659,220,44,10,2,0,0,0,1,1,-1,-1,0.89,1,0
660,220,44,10,3,0,1,0,0,0,0,0,0,1,0
661,221,44,11,1,1,0,1,0,-1,0,1,0.89,1,0
662,221,44,11,2,0,0,-1,-1,1,-1,-1,1.49,1,0
663,221,44,11,3,0,1,0,0,0,0,0,0,1,0
664,222,44,12,1,0,0,-1,-1,-1,1,0,1.49,1,0
665,222,44,12,2,1,0,1,0,1,-1,-1,0.99,1,0
666,222,44,12,3,0,1,0,0,0,0,0,0,1,0
667,223,44,13,1,0,0,-1,-1,1,1,0,1.99,1,0
668,223,44,13,2,1,0,1,0,-1,-1,-1,1.49,1,0
669,223,44,13,3,0,1,0,0,0,0,0,0,1,0
670,224,44,14,1,0,0,1,0,1,1,0,0.99,1,0
671,224,44,14,2,1,0,0,1,1,1,0,1.19,1,0
672,224,44,14,3,0,1,0,0,0,0,0,0,1,0
673,225,49,1,1,1,0,0,1,-1,1,0,0.89,0,0
674,225,49,1,2,0,0,-1,-1,-1,1,0,1.99,0,0
675,225,49,1,3,0,1,0,0,0,0,0,0,0,0
676,226,49,2,1,1,0,1,0,-1,-1,-1,0.89,0,0
677,226,49,2,2,0,0,-1,-1,1,1,0,1.19,0,0
678,226,49,2,3,0,1,0,0,0,0,0,0,0,0
679,227,49,3,1,0,0,1,0,-1,1,0,1.49,0,0
680,227,49,3,2,1,0,-1,-1,1,0,1,0.99,0,0
681,227,49,3,3,0,1,0,0,0,0,0,0,0,0
682,228,49,4,1,1,0,-1,-1,-1,-1,-1,1.19,0,0
683,228,49,4,2,0,0,1,0,1,0,1,1.99,0,0
684,228,49,4,3,0,1,0,0,0,0,0,0,0,0
685,229,49,5,1,1,0,1,0,-1,1,0,0.99,0,0
686,229,49,5,2,0,0,-1,-1,-1,0,1,1.49,0,0
687,229,49,5,3,0,1,0,0,0,0,0,0,0,0
688,230,49,6,1,1,0,0,1,1,-1,-1,0.99,0,0
689,230,49,6,2,0,0,1,0,1,-1,-1,1.49,0,0
690,230,49,6,3,0,1,0,0,0,0,0,0,0,0
691,231,49,7,1,1,0,0,1,-1,1,0,0.99,0,0
692,231,49,7,2,0,0,1,0,1,1,0,1.99,0,0
693,231,49,7,3,0,1,0,0,0,0,0,0,0,0
694,232,49,8,1,0,0,0,1,-1,0,1,1.49,0,0
695,232,49,8,2,1,0,1,0,1,1,0,0.89,0,0
696,232,49,8,3,0,1,0,0,0,0,0,0,0,0
697,233,49,9,1,1,0,-1,-1,1,-1,-1,0.99,0,0
698,233,49,9,2,0,0,1,0,1,0,1,1.19,0,0
699,233,49,9,3,0,1,0,0,0,0,0,0,0,0
700,234,49,10,1,0,0,0,1,1,-1,-1,1.49,0,0
701,234,49,10,2,1,0,1,0,-1,-1,-1,1.19,0,0
702,234,49,10,3,0,1,0,0,0,0,0,0,0,0
703,235,49,11,1,0,0,-1,-1,-1,-1,-1,1.99,0,0
704,235,49,11,2,1,0,0,1,1,1,0,1.19,0,0
705,235,49,11,3,0,1,0,0,0,0,0,0,0,0
706,236,49,12,1,0,0,-1,-1,1,1,0,1.49,0,0
707,236,49,12,2,1,0,0,1,1,-1,-1,0.89,0,0
708,236,49,12,3,0,1,0,0,0,0,0,0,0,0
709,237,49,13,1,1,0,-1,-1,-1,0,1,0.89,0,0
710,237,49,13,2,0,0,0,1,-1,0,1,1.19,0,0
711,237,49,13,3,0,1,0,0,0,0,0,0,0,0
712,238,49,14,1,1,0,1,0,-1,0,1,0.99,0,0
713,238,49,14,2,0,0,0,1,1,0,1,1.99,0,0
714,238,49,14,3,0,1,0,0,0,0,0,0,0,0
715,239,50,1,1,0,0,-1,-1,-1,1,0,1.49,1,0
716,239,50,1,2,1,0,1,0,-1,0,1,1.19,1,0
717,239,50,1,3,0,1,0,0,0,0,0,0,1,0
718,240,50,2,1,1,0,1,0,1,-1,-1,1.19,1,0
719,240,50,2,2,0,0,-1,-1,1,1,0,0.89,1,0
720,240,50,2,3,0,1,0,0,0,0,0,0,1,0
721,241,50,3,1,0,0,0,1,-1,0,1,0.99,1,0
722,241,50,3,2,1,0,-1,-1,1,0,1,0.89,1,0
723,241,50,3,3,0,1,0,0,0,0,0,0,1,0
724,242,50,4,1,1,0,0,1,1,1,0,1.19,1,0
725,242,50,4,2,0,0,-1,-1,-1,0,1,1.99,1,0
726,242,50,4,3,0,1,0,0,0,0,0,0,1,0
727,243,50,5,1,0,0,1,0,1,0,1,1.49,1,0
728,243,50,5,2,0,0,-1,-1,-1,1,0,1.19,1,0
729,243,50,5,3,1,1,0,0,0,0,0,0,1,0
730,244,50,6,1,0,0,1,0,1,0,1,1.99,1,0
731,244,50,6,2,0,0,-1,-1,1,0,1,1.19,1,0
732,244,50,6,3,1,1,0,0,0,0,0,0,1,0
733,245,50,7,1,0,0,1,0,-1,1,0,1.99,1,0
734,245,50,7,2,1,0,0,1,1,1,0,0.99,1,0
735,245,50,7,3,0,1,0,0,0,0,0,0,1,0
736,246,50,8,1,0,0,0,1,-1,-1,-1,0.89,1,0
737,246,50,8,2,0,0,1,0,-1,-1,-1,0.99,1,0
738,246,50,8,3,1,1,0,0,0,0,0,0,1,0
739,247,50,9,1,0,0,0,1,-1,-1,-1,1.19,1,0
740,247,50,9,2,1,0,-1,-1,1,-1,-1,1.49,1,0
741,247,50,9,3,0,1,0,0,0,0,0,0,1,0
742,248,50,10,1,0,0,-1,-1,-1,-1,-1,0.99,1,0
743,248,50,10,2,0,0,0,1,-1,0,1,1.49,1,0
744,248,50,10,3,1,1,0,0,0,0,0,0,1,0
745,249,50,11,1,0,0,0,1,-1,1,0,1.99,1,0
746,249,50,11,2,1,0,1,0,1,-1,-1,1.49,1,0
747,249,50,11,3,0,1,0,0,0,0,0,0,1,0
748,250,50,12,1,0,0,0,1,1,0,1,0.89,1,0
749,250,50,12,2,1,0,1,0,1,1,0,0.99,1,0
750,250,50,12,3,0,1,0,0,0,0,0,0,1,0
751,251,50,13,1,0,0,1,0,-1,1,0,0.89,1,0
752,251,50,13,2,0,0,0,1,1,-1,-1,1.99,1,0
753,251,50,13,3,1,1,0,0,0,0,0,0,1,0
754,252,50,14,1,0,0,-1,-1,1,-1,-1,1.99,1,0
755,252,50,14,2,0,0,1,0,-1,-1,-1,0.89,1,0
756,252,50,14,3,1,1,0,0,0,0,0,0,1,0
757,253,51,1,1,1,0,0,1,-1,1,0,0.99,0,0
758,253,51,1,2,0,0,-1,-1,1,-1,-1,1.99,0,0
759,253,51,1,3,0,1,0,0,0,0,0,0,0,0
760,254,51,2,1,1,0,1,0,1,0,1,0.89,0,0
761,254,51,2,2,0,0,0,1,-1,0,1,1.99,0,0
762,254,51,2,3,0,1,0,0,0,0,0,0,0,0
763,255,51,3,1,0,0,-1,-1,1,0,1,0.99,0,0
764,255,51,3,2,1,0,1,0,-1,1,0,0.89,0,0
765,255,51,3,3,0,1,0,0,0,0,0,0,0,0
766,256,51,4,1,1,0,1,0,1,-1,-1,0.99,0,0
767,256,51,4,2,0,0,0,1,-1,-1,-1,1.19,0,0
768,256,51,4,3,0,1,0,0,0,0,0,0,0,0
769,257,51,5,1,1,0,1,0,1,1,0,1.49,0,0
770,257,51,5,2,0,0,-1,-1,-1,0,1,0.89,0,0
771,257,51,5,3,0,1,0,0,0,0,0,0,0,0
772,258,51,6,1,1,0,-1,-1,-1,1,0,1.49,0,0
773,258,51,6,2,0,0,1,0,1,1,0,1.99,0,0
774,258,51,6,3,0,1,0,0,0,0,0,0,0,0
775,259,51,7,1,0,0,1,0,-1,0,1,1.99,0,0
776,259,51,7,2,1,0,-1,-1,-1,1,0,1.19,0,0
777,259,51,7,3,0,1,0,0,0,0,0,0,0,0
778,260,51,8,1,1,0,0,1,1,1,0,0.99,0,0
779,260,51,8,2,0,0,1,0,-1,-1,-1,1.19,0,0
780,260,51,8,3,0,1,0,0,0,0,0,0,0,0
781,261,51,9,1,0,0,0,1,1,0,1,1.49,0,0
782,261,51,9,2,1,0,1,0,1,1,0,1.19,0,0
783,261,51,9,3,0,1,0,0,0,0,0,0,0,0
784,262,51,10,1,1,0,0,1,-1,1,0,0.89,0,0
785,262,51,10,2,0,0,-1,-1,-1,0,1,0.99,0,0
786,262,51,10,3,0,1,0,0,0,0,0,0,0,0
787,263,51,11,1,1,0,0,1,1,-1,-1,0.89,0,0
788,263,51,11,2,0,0,-1,-1,1,1,0,1.99,0,0
789,263,51,11,3,0,1,0,0,0,0,0,0,0,0
790,264,51,12,1,0,0,-1,-1,-1,-1,-1,1.49,0,0
791,264,51,12,2,1,0,1,0,-1,-1,-1,0.99,0,0
792,264,51,12,3,0,1,0,0,0,0,0,0,0,0
793,265,51,13,1,1,0,-1,-1,1,-1,-1,0.89,0,0
794,265,51,13,2,0,0,0,1,1,-1,-1,1.49,0,0
795,265,51,13,3,0,1,0,0,0,0,0,0,0,0
796,266,51,14,1,0,0,0,1,1,0,1,1.19,0,0
797,266,51,14,2,0,0,1,0,-1,0,1,1.49,0,0
798,266,51,14,3,1,1,0,0,0,0,0,0,0,0
799,267,52,1,1,0,0,-1,-1,1,1,0,1.49,0,1
800,267,52,1,2,0,0,1,0,-1,1,0,0.99,0,1
801,267,52,1,3,1,1,0,0,0,0,0,0,0,1
802,268,52,2,1,0,0,0,1,-1,1,0,1.99,0,1
803,268,52,2,2,0,0,1,0,-1,0,1,0.89,0,1
804,268,52,2,3,1,1,0,0,0,0,0,0,0,1
805,269,52,3,1,0,0,-1,-1,-1,0,1,1.49,0,1
806,269,52,3,2,0,0,0,1,1,0,1,1.19,0,1
807,269,52,3,3,1,1,0,0,0,0,0,0,0,1
808,270,52,4,1,1,0,0,1,1,-1,-1,1.19,0,1
809,270,52,4,2,0,0,-1,-1,-1,-1,-1,1.99,0,1
810,270,52,4,3,0,1,0,0,0,0,0,0,0,1
811,271,52,5,1,1,0,1,0,1,1,0,1.19,0,1
812,271,52,5,2,0,0,0,1,-1,0,1,0.99,0,1
813,271,52,5,3,0,1,0,0,0,0,0,0,0,1
814,272,52,6,1,0,0,-1,-1,1,0,1,1.19,0,1
815,272,52,6,2,0,0,1,0,-1,0,1,1.49,0,1
816,272,52,6,3,1,1,0,0,0,0,0,0,0,1
817,273,52,7,1,1,0,-1,-1,1,-1,-1,0.99,0,1
818,273,52,7,2,0,0,1,0,1,1,0,1.99,0,1
819,273,52,7,3,0,1,0,0,0,0,0,0,0,1
820,274,52,8,1,1,0,-1,-1,1,-1,-1,0.89,0,1
821,274,52,8,2,0,0,0,1,1,-1,-1,1.49,0,1
822,274,52,8,3,0,1,0,0,0,0,0,0,0,1
823,275,52,9,1,0,0,-1,-1,-1,1,0,1.19,0,1
824,275,52,9,2,0,0,1,0,-1,-1,-1,1.49,0,1
825,275,52,9,3,1,1,0,0,0,0,0,0,0,1
826,276,52,10,1,1,0,0,1,1,1,0,0.89,0,1
827,276,52,10,2,0,0,-1,-1,1,0,1,1.99,0,1
828,276,52,10,3,0,1,0,0,0,0,0,0,0,1
829,277,52,11,1,0,0,0,1,-1,-1,-1,1.99,0,1
830,277,52,11,2,0,0,-1,-1,-1,-1,-1,0.89,0,1
831,277,52,11,3,1,1,0,0,0,0,0,0,0,1
832,278,52,12,1,0,0,1,0,-1,-1,-1,1.19,0,1
833,278,52,12,2,0,0,0,1,1,0,1,0.99,0,1
834,278,52,12,3,1,1,0,0,0,0,0,0,0,1
835,279,52,13,1,0,0,0,1,-1,1,0,0.89,0,1
836,279,52,13,2,1,0,1,0,1,-1,-1,0.99,0,1
837,279,52,13,3,0,1,0,0,0,0,0,0,0,1
838,280,52,14,1,0,0,1,0,1,0,1,0.89,0,1
839,280,52,14,2,0,0,-1,-1,-1,1,0,0.99,0,1
840,280,52,14,3,1,1,0,0,0,0,0,0,0,1
841,281,53,1,1,0,0,0,1,1,0,1,0.99,0,1
842,281,53,1,2,0,0,1,0,1,0,1,0.89,0,1
843,281,53,1,3,1,1,0,0,0,0,0,0,0,1
844,282,53,2,1,0,0,-1,-1,1,0,1,1.49,0,1
845,282,53,2,2,0,0,0,1,-1,-1,-1,0.89,0,1
846,282,53,2,3,1,1,0,0,0,0,0,0,0,1
847,283,53,3,1,0,0,0,1,1,-1,-1,1.49,0,1
848,283,53,3,2,0,0,-1,-1,-1,0,1,1.19,0,1
849,283,53,3,3,1,1,0,0,0,0,0,0,0,1
850,284,53,4,1,0,0,0,1,1,1,0,0.89,0,1
851,284,53,4,2,0,0,1,0,-1,-1,-1,0.99,0,1
852,284,53,4,3,1,1,0,0,0,0,0,0,0,1
853,285,53,5,1,0,0,0,1,-1,1,0,1.19,0,1
854,285,53,5,2,0,0,-1,-1,-1,1,0,0.99,0,1
